transaction_id,account_id,amount,transaction_type,account_age_years,country_risk_level,is_foreign_transaction,num_prev_transactions,previous_suspicious_activity,avg_transaction_amount,time_of_day,device_type,customer_type,location_match,account_balance,txn_velocity_score,unusual_activity_flag,label
T08757,A6294,410445.69,upi,13.3,high,0,25,1,32466.36,night,web,business,1,1229572.42,0.27,0,1
T08758,A1226,254848.74,cheque,12.6,low,1,35,0,28894.38,morning,mobile,business,0,1035500.65,0.38,1,1
T08759,A9125,257142.74,upi,1.4,high,0,22,0,49104.56,evening,mobile,personal,1,1148202.0,0.86,0,1
T08760,A5243,15765.87,crypto,6.6,high,0,10,0,12159.45,afternoon,atm,business,1,156945.19,0.85,0,0
T08761,A1284,498197.59,cash,4.5,low,0,33,0,1890.34,morning,mobile,personal,1,1609365.31,0.36,1,1
T08762,A8611,367688.99,crypto,7.9,high,0,25,0,15576.8,evening,web,personal,1,812666.44,0.63,1,1
T08763,A4451,497299.39,bank_transfer,4.7,high,0,10,0,29617.14,morning,atm,personal,1,1562070.34,0.48,0,0
T08764,A5016,216097.54,cheque,0.6,low,0,33,1,43990.74,evening,mobile,personal,1,608208.19,0.9,0,1
T08765,A3400,77915.61,online_transfer,2.8,medium,1,45,1,19055.73,morning,atm,personal,0,686753.83,0.64,0,0
T08766,A9071,433732.65,crypto,8.3,low,1,17,1,1308.38,afternoon,web,business,1,1411519.59,0.49,1,1
T08767,A2716,34427.61,crypto,11.8,low,0,17,0,11480.11,afternoon,mobile,business,1,18171.26,0.55,0,0
T08768,A7273,483565.88,upi,11.4,medium,0,11,0,40618.9,afternoon,atm,personal,0,1352831.43,0.21,1,0
T08769,A4115,352742.24,cash,4.9,high,1,28,1,11198.83,night,web,personal,1,229681.42,0.01,0,1
T08770,A1379,309344.24,online_transfer,10.9,high,0,0,1,47007.16,afternoon,atm,business,1,822684.51,0.77,1,1
T08771,A1431,313476.69,bank_transfer,2.3,medium,0,48,0,20534.87,night,web,personal,1,1869590.26,0.06,0,0
T08772,A9982,420212.5,bank_transfer,13.2,high,0,15,1,42127.32,night,mobile,business,0,140352.39,0.79,0,1
T08773,A3569,253446.97,bank_transfer,11.7,high,0,36,1,30455.95,evening,atm,personal,1,809625.02,0.9,1,1
T08774,A8507,72027.14,crypto,12.5,high,0,33,1,35778.02,evening,web,personal,0,1239905.66,0.66,1,1
T08775,A4057,162140.92,cheque,3.0,medium,0,0,1,24432.09,evening,web,business,1,1349341.42,0.7,1,1
T08776,A1223,138926.82,cheque,9.9,high,0,1,1,7940.14,evening,web,personal,1,1142394.17,0.93,1,1
T08777,A9541,93738.64,online_transfer,4.9,high,1,36,1,18947.67,afternoon,atm,business,1,453017.91,0.67,1,1
T08778,A6984,317597.95,cash,5.8,low,0,39,1,33721.33,evening,atm,personal,1,1997962.73,0.55,1,1
T08779,A8189,355871.71,cheque,11.0,high,0,11,0,6659.0,morning,atm,personal,0,589183.96,0.59,1,1
T08780,A3795,116041.1,upi,1.8,medium,0,5,1,37643.05,afternoon,atm,personal,1,1787635.55,0.63,1,1
T08781,A1988,456239.24,cash,10.8,high,0,9,0,14114.05,night,atm,personal,1,1727637.69,0.83,1,1
T08782,A9079,48432.85,crypto,2.3,high,0,28,1,9984.81,morning,atm,personal,1,1603477.24,0.55,0,1
T08783,A1089,206814.87,crypto,12.3,medium,1,15,1,15768.36,afternoon,mobile,personal,1,1648019.06,0.15,1,1
T08784,A2205,440309.62,bank_transfer,13.2,low,0,34,0,34253.24,night,web,business,1,1698917.25,0.58,1,1
T08785,A9806,133529.29,bank_transfer,2.6,medium,0,49,0,9370.95,evening,web,business,1,1411495.45,0.86,1,1
T08786,A7955,328597.89,online_transfer,0.6,high,0,19,0,48618.1,night,web,business,0,1265679.18,0.56,0,1
T08787,A1426,47279.77,upi,2.7,low,0,10,0,47348.11,night,web,personal,1,977529.72,0.42,0,0
T08788,A5503,119429.12,cash,11.6,high,1,24,1,37731.21,night,mobile,business,0,789857.25,0.64,0,1
T08789,A3022,208137.35,bank_transfer,9.7,low,1,27,1,38161.67,morning,mobile,personal,1,1746435.76,0.01,0,1
T08790,A7853,377924.28,bank_transfer,10.5,medium,0,22,0,5267.43,morning,web,personal,0,780677.21,0.65,0,0
T08791,A3835,6093.0,online_transfer,9.8,medium,0,41,0,38321.19,morning,atm,business,0,237652.15,0.31,0,0
T08792,A2810,456360.65,online_transfer,0.5,medium,1,39,0,20317.78,afternoon,mobile,personal,1,694787.07,0.86,1,1
T08793,A7366,224702.65,cheque,0.9,low,0,5,0,1657.7,evening,mobile,business,1,176020.7,0.13,0,0
T08794,A1343,23348.88,upi,3.5,high,1,10,1,4129.26,afternoon,atm,personal,1,1707879.29,0.67,1,1
T08795,A7157,367758.82,upi,3.9,medium,0,5,1,12006.96,evening,web,business,0,453613.08,0.28,1,1
T08796,A8314,81483.52,cash,2.0,high,0,2,0,39922.08,afternoon,web,personal,1,1655549.91,0.75,1,1
T08797,A9784,270186.32,online_transfer,0.8,medium,1,47,1,27908.66,evening,web,personal,0,1847475.64,0.29,0,1
T08798,A7555,67475.02,cheque,11.0,medium,0,14,0,33116.79,night,web,personal,0,1163906.18,0.46,0,0
T08799,A1492,207329.62,bank_transfer,8.7,medium,1,24,0,34628.18,afternoon,web,personal,0,208167.98,0.71,1,1
T08800,A6219,191650.57,cheque,6.5,low,1,23,0,13910.64,morning,mobile,business,1,1506825.14,0.44,0,0
T08801,A2463,86116.11,bank_transfer,12.4,medium,1,16,0,21896.25,morning,atm,personal,1,132381.38,0.62,1,0
T08802,A7360,38042.88,bank_transfer,4.3,low,1,43,0,45957.24,night,mobile,business,1,1811900.07,0.65,0,0
T08803,A7937,84052.17,cash,5.9,medium,1,47,1,43385.68,evening,mobile,personal,1,292049.27,0.57,0,0
T08804,A2697,184606.61,bank_transfer,10.3,low,0,33,0,6211.37,morning,atm,personal,1,1944498.21,0.18,0,0
T08805,A4217,238138.41,cheque,4.4,medium,0,15,0,3997.21,afternoon,atm,personal,0,1474438.12,0.69,0,0
T08806,A3759,80960.76,cash,2.1,medium,0,49,0,23592.69,morning,atm,business,0,1561282.48,0.28,1,0
T08807,A7731,129816.77,upi,10.7,low,0,39,1,35038.02,night,atm,business,1,1412662.75,0.22,1,1
T08808,A9598,42770.23,cheque,8.6,medium,1,29,1,17349.51,night,atm,personal,0,1506290.29,0.8,1,1
T08809,A4747,460119.95,cheque,5.7,high,0,33,0,24312.7,evening,mobile,business,1,1563316.79,0.93,1,1
T08810,A3500,288944.05,cheque,3.5,medium,1,45,0,34483.29,evening,atm,business,1,1048685.85,0.24,1,1
T08811,A1192,369858.68,online_transfer,1.8,medium,0,45,0,7236.48,morning,atm,personal,1,912884.32,0.75,0,0
T08812,A1791,48282.72,online_transfer,9.4,medium,0,10,1,40778.7,night,web,business,0,1130273.42,0.17,0,0
T08813,A1707,168282.0,upi,10.3,high,1,2,0,17835.19,night,mobile,personal,1,558530.66,0.47,0,1
T08814,A5285,70904.47,crypto,3.5,high,0,43,0,12407.66,evening,mobile,personal,1,1940305.41,0.08,1,1
T08815,A8401,454806.07,cash,14.4,high,1,28,1,27196.65,afternoon,web,personal,0,168218.57,0.74,0,1
T08816,A9124,453178.65,upi,3.6,low,1,21,1,43262.93,evening,web,business,0,1739907.88,0.8,1,1
T08817,A7862,59004.37,crypto,4.9,high,1,26,0,13163.62,night,web,personal,0,1602594.08,0.57,0,0
T08818,A1608,453389.09,online_transfer,9.1,medium,1,10,0,23372.53,night,mobile,personal,0,1581772.89,0.28,1,1
T08819,A9823,421246.86,cheque,12.9,low,1,14,1,8391.03,night,mobile,personal,0,1880820.41,0.73,0,1
T08820,A7425,203392.58,cheque,3.9,low,1,19,0,3039.83,afternoon,web,business,0,124245.63,0.6,1,1
T08821,A4683,59785.24,cheque,0.9,high,0,19,0,46671.65,morning,web,personal,1,1540095.32,0.9,1,1
T08822,A3669,294820.59,upi,14.9,low,1,47,1,14233.8,morning,web,business,1,1403206.84,0.61,1,1
T08823,A6264,380315.82,cheque,14.9,medium,1,42,0,8401.54,evening,atm,personal,1,152748.79,0.14,1,1
T08824,A9756,108903.95,online_transfer,9.6,high,0,11,0,29746.18,morning,atm,personal,0,982570.34,0.88,1,1
T08825,A9509,416206.77,bank_transfer,12.4,low,1,47,0,16752.09,evening,web,personal,1,1071410.95,0.72,1,1
T08826,A8374,101935.36,online_transfer,12.8,low,0,21,0,34099.76,morning,web,business,1,142256.8,0.12,1,1
T08827,A6530,276618.33,upi,5.7,medium,1,6,1,49557.1,afternoon,atm,business,1,1782855.78,0.08,1,1
T08828,A8877,225324.4,upi,9.6,medium,0,37,1,13314.79,afternoon,atm,business,0,1377862.21,0.36,0,1
T08829,A5197,34417.95,cheque,10.1,medium,0,14,1,1089.71,night,mobile,personal,1,1438116.12,0.01,0,0
T08830,A7015,394123.02,bank_transfer,5.0,high,0,40,0,13880.4,night,mobile,business,0,1591902.14,0.62,0,1
T08831,A6093,294662.54,cash,5.8,low,0,6,1,34695.2,night,web,personal,1,1739398.96,0.59,1,1
T08832,A9303,184027.82,cash,3.7,high,1,3,1,35267.83,evening,web,business,1,189008.12,0.55,1,1
T08833,A9942,241081.02,bank_transfer,2.2,low,1,17,1,24965.96,morning,web,personal,1,1916287.39,0.51,1,1
T08834,A8076,143187.03,upi,8.0,high,0,27,0,13969.98,night,atm,business,0,940427.79,0.01,1,1
T08835,A3476,179996.33,cash,9.0,low,1,20,0,5277.75,morning,atm,personal,0,1924896.55,0.95,0,0
T08836,A6445,396399.16,cash,2.5,low,0,22,0,24164.08,morning,web,personal,1,1581185.01,0.03,1,1
T08837,A7551,186500.45,online_transfer,11.9,high,1,0,1,34935.81,night,web,personal,0,1555561.22,0.9,0,1
T08838,A1986,441949.62,upi,11.4,high,0,23,1,27721.92,morning,atm,personal,1,109123.47,0.38,1,1
T08839,A2458,478369.01,bank_transfer,14.5,high,1,47,0,34330.37,afternoon,web,personal,1,1454392.16,0.92,1,1
T08840,A3767,4827.87,upi,1.9,medium,1,0,0,28076.11,morning,atm,business,1,1564964.45,0.06,0,0
T08841,A6797,332099.07,cheque,13.6,low,1,22,0,12633.8,evening,mobile,business,1,1286939.66,0.59,1,1
T08842,A7559,81509.48,crypto,2.4,medium,1,25,0,45496.04,evening,atm,personal,1,801693.67,0.48,1,0
T08843,A3401,14080.65,upi,10.2,high,0,5,0,11633.77,evening,mobile,personal,1,1489903.01,0.01,0,0
T08844,A1338,69216.33,online_transfer,12.7,medium,1,16,1,24677.25,evening,web,business,1,1976430.82,0.93,1,1
T08845,A6755,407748.81,cash,6.8,low,1,14,1,27294.62,afternoon,mobile,business,0,1574768.86,0.09,0,1
T08846,A7339,59058.99,online_transfer,8.3,high,0,22,1,42318.8,morning,atm,business,0,1266668.06,0.75,0,1
T08847,A3243,472023.18,cheque,6.3,medium,0,42,0,45891.89,afternoon,atm,personal,0,298640.74,0.4,0,0
T08848,A9188,239774.44,bank_transfer,14.3,high,1,2,1,29853.85,afternoon,mobile,personal,0,304186.85,0.93,1,1
T08849,A2392,224624.78,cheque,13.9,medium,1,13,0,32814.1,night,atm,personal,1,1950226.38,0.44,0,0
T08850,A2402,287851.21,online_transfer,3.9,high,0,9,1,20725.12,afternoon,atm,personal,1,835803.63,0.23,1,1
T08851,A4332,374058.93,bank_transfer,14.5,high,0,32,1,46636.32,evening,atm,business,0,1603339.5,0.06,1,1
T08852,A1076,455211.03,online_transfer,0.8,medium,1,47,1,20009.44,afternoon,web,personal,1,1007740.61,0.45,1,1
T08853,A5323,45972.51,upi,13.9,medium,1,16,0,34912.46,morning,atm,personal,1,411025.08,0.36,1,0
T08854,A9152,333886.59,bank_transfer,9.5,low,1,13,0,11307.74,afternoon,mobile,business,0,1976214.41,0.93,0,0
T08855,A5894,131006.88,online_transfer,5.4,high,0,12,0,11294.46,morning,mobile,personal,0,11043.47,0.85,0,1
T08856,A3554,468053.04,cash,13.1,medium,0,22,1,25374.14,afternoon,atm,personal,1,795911.61,0.26,0,1
T08857,A8005,447345.04,upi,6.7,high,0,50,0,49338.57,evening,atm,personal,0,1905137.04,0.42,0,1
T08858,A5678,115628.47,bank_transfer,5.3,low,1,3,1,14857.49,morning,atm,personal,0,235750.76,0.5,1,1
T08859,A8165,218557.64,upi,2.6,low,0,22,0,46834.73,afternoon,atm,personal,0,679965.78,0.24,0,0
T08860,A5488,28233.34,bank_transfer,14.3,high,1,3,0,2992.82,morning,atm,business,1,1834243.86,0.67,1,1
T08861,A1930,92794.39,online_transfer,8.1,medium,1,5,0,8518.37,morning,web,business,0,1728433.15,0.82,0,0
T08862,A9011,317624.61,cash,5.5,medium,0,16,1,25867.41,morning,web,business,1,388098.85,0.84,1,1
T08863,A1699,130981.76,bank_transfer,8.4,low,0,18,0,4783.5,afternoon,atm,personal,0,101677.09,0.47,0,0
T08864,A6500,425785.1,online_transfer,1.1,high,0,40,0,18986.27,evening,web,business,1,539807.21,0.65,1,1
T08865,A1653,249747.2,bank_transfer,6.3,high,0,29,0,12996.76,evening,web,business,0,1224488.39,0.36,0,1
T08866,A6469,416650.15,cash,12.7,low,1,7,1,11373.74,night,mobile,personal,1,866952.64,0.97,1,1
T08867,A1150,194786.1,cash,2.9,low,1,24,1,13984.97,night,atm,business,1,1450627.09,0.3,1,1
T08868,A6926,389255.03,online_transfer,10.5,low,0,39,1,22322.12,evening,web,business,1,1346891.01,0.26,0,1
T08869,A6232,245312.18,online_transfer,7.3,low,1,46,1,5531.73,morning,web,personal,1,904227.74,0.38,0,1
T08870,A9322,491686.52,upi,0.4,low,1,14,1,24853.43,evening,web,personal,1,174368.24,0.95,0,1
T08871,A2168,440549.13,online_transfer,12.1,high,0,31,1,7052.62,afternoon,mobile,personal,1,946253.82,0.21,1,1
T08872,A5162,97732.91,cheque,4.4,low,0,17,1,28794.0,night,web,personal,1,946143.56,0.49,0,0
T08873,A8923,273550.73,cash,3.7,medium,0,42,1,38144.63,night,web,personal,0,1037145.26,0.56,0,1
T08874,A6297,392014.54,bank_transfer,9.8,medium,1,16,0,34149.32,morning,web,personal,0,227818.99,0.38,0,0
T08875,A6504,296232.53,online_transfer,7.0,medium,0,3,0,27410.27,morning,atm,personal,1,1226475.47,0.26,1,0
T08876,A3866,405381.8,online_transfer,3.7,low,1,27,1,10287.84,evening,atm,personal,0,366938.24,0.84,1,1
T08877,A1163,331070.75,crypto,4.1,high,1,40,0,37608.46,night,atm,business,1,1616897.16,0.82,1,1
T08878,A7526,356362.55,cash,7.3,medium,0,11,1,32118.97,afternoon,atm,business,1,35920.86,0.94,0,1
T08879,A8568,284750.81,bank_transfer,10.9,low,0,3,0,28254.97,night,mobile,business,1,1313741.84,0.1,1,0
T08880,A7147,190218.61,cheque,13.6,medium,0,42,1,33364.93,afternoon,web,personal,1,15329.66,0.69,1,1
T08881,A2905,401491.68,upi,9.2,low,0,41,1,23790.15,morning,atm,business,1,837631.12,0.84,1,1
T08882,A9314,478582.97,crypto,12.6,low,0,32,0,20927.46,morning,mobile,business,1,1121408.34,0.03,0,0
T08883,A2402,455582.99,online_transfer,9.8,low,0,41,0,28633.3,evening,atm,personal,0,1172701.39,0.93,0,0
T08884,A1727,429383.45,cheque,9.7,high,0,18,0,16550.58,afternoon,mobile,personal,1,1081479.3,0.02,1,1
T08885,A8597,431484.22,upi,14.0,high,0,21,0,36314.64,afternoon,web,business,1,1245142.74,0.15,1,1
T08886,A9477,403998.35,cheque,11.9,high,0,0,0,39491.83,morning,web,personal,0,1652927.87,0.95,0,1
T08887,A8308,43510.21,upi,2.3,high,0,33,0,32913.39,evening,web,business,1,545530.67,0.14,0,0
T08888,A2660,472959.31,cash,1.4,low,1,23,1,24953.08,evening,atm,personal,0,1875356.1,0.6,0,1
T08889,A2548,430264.64,upi,12.8,low,0,47,0,4767.43,night,atm,personal,1,1988564.83,0.2,0,0
T08890,A9531,141060.04,upi,13.4,high,0,14,1,5413.91,evening,mobile,business,1,1574936.0,0.21,0,1
T08891,A6021,243530.96,upi,11.9,medium,0,47,0,9406.17,evening,mobile,personal,1,605274.76,0.92,1,1
T08892,A5208,20961.19,cash,5.6,high,0,5,1,44090.15,evening,mobile,business,0,1141907.23,0.45,0,0
T08893,A4145,132682.1,cash,2.4,medium,0,48,0,1260.65,afternoon,web,personal,0,1329186.42,0.65,0,0
T08894,A6410,490707.74,crypto,13.8,low,1,10,0,11618.03,morning,atm,business,1,992588.79,0.87,0,0
T08895,A3926,356332.52,upi,7.8,low,1,23,0,19117.33,afternoon,atm,personal,1,1114316.58,0.86,0,1
T08896,A9002,275878.04,bank_transfer,14.8,low,1,49,1,38345.96,evening,atm,personal,0,1554441.57,0.58,0,1
T08897,A3925,114221.46,upi,8.8,medium,1,48,0,1389.06,evening,atm,business,0,264090.33,0.74,0,1
T08898,A6569,488295.16,bank_transfer,6.4,high,1,46,0,20272.69,morning,mobile,business,0,136711.2,0.45,1,1
T08899,A9536,367327.63,cheque,12.6,high,0,49,1,19429.7,evening,mobile,personal,1,550900.26,0.19,0,1
T08900,A2306,231818.5,cheque,13.5,medium,0,4,0,29950.68,evening,web,business,0,838538.87,0.7,0,0
T08901,A2628,334235.99,cheque,4.6,low,1,49,0,35357.38,morning,mobile,business,0,1941343.09,0.31,0,0
T08902,A4287,239219.65,cheque,9.3,high,1,29,0,36647.72,afternoon,atm,personal,1,596406.79,0.71,0,1
T08903,A5190,193481.24,bank_transfer,8.8,medium,1,37,1,19628.79,morning,web,personal,1,1485035.5,0.63,0,1
T08904,A7290,440690.45,bank_transfer,0.8,medium,0,2,1,14188.4,morning,atm,business,1,845340.94,0.55,0,1
T08905,A2158,128650.43,online_transfer,5.2,low,1,12,0,34581.52,night,atm,personal,1,34346.34,0.17,1,1
T08906,A2564,139766.75,upi,8.8,high,0,26,0,46237.29,evening,web,business,0,1629296.85,0.14,0,1
T08907,A5444,470754.18,cheque,8.8,low,0,18,1,36489.22,night,web,personal,0,415199.05,0.62,0,0
T08908,A1534,164761.27,crypto,14.5,high,1,20,1,9692.81,evening,web,business,1,493683.54,0.13,0,1
T08909,A2889,323823.51,cash,0.8,medium,1,34,1,15191.88,night,atm,personal,1,908244.04,0.26,0,1
T08910,A6039,356539.36,cash,3.0,high,0,26,0,9280.34,evening,mobile,personal,1,180978.57,0.64,1,1
T08911,A2306,166141.28,cheque,4.0,high,0,38,1,24647.02,afternoon,mobile,personal,0,1362766.61,0.38,0,1
T08912,A2722,442368.7,cheque,5.1,medium,0,25,0,16059.8,morning,mobile,business,0,1054537.4,0.19,1,1
T08913,A7764,313394.0,cheque,14.8,medium,1,37,0,3495.49,night,web,business,1,792059.98,0.76,1,1
T08914,A9444,231974.02,online_transfer,8.3,high,0,41,0,49733.7,afternoon,mobile,personal,1,777443.42,0.24,1,1
T08915,A8170,436473.34,upi,1.9,medium,1,3,1,29126.85,evening,atm,business,0,1954789.98,0.51,1,1
T08916,A9030,161433.51,crypto,11.1,low,1,25,0,6321.13,evening,web,business,1,316411.59,0.5,0,0
T08917,A6430,196734.91,upi,7.0,medium,1,39,0,9272.25,morning,web,business,1,673419.83,0.38,1,1
T08918,A1302,62105.82,cheque,14.3,medium,1,11,0,25088.46,afternoon,atm,business,1,1457777.94,0.62,1,0
T08919,A6703,297655.17,crypto,7.3,medium,1,4,1,45139.09,morning,mobile,personal,1,1268257.25,0.25,1,1
T08920,A4593,230334.78,upi,1.2,medium,0,23,0,4505.82,night,mobile,personal,1,1684164.4,0.25,1,1
T08921,A4110,99947.5,bank_transfer,0.5,high,0,38,1,2944.96,afternoon,atm,personal,1,388724.49,0.71,1,1
T08922,A6706,139150.67,bank_transfer,11.4,medium,1,39,0,46976.04,night,web,business,1,1271224.4,0.42,1,1
T08923,A6803,57788.04,cheque,4.9,low,1,2,0,37512.25,morning,mobile,business,1,268931.41,0.32,0,0
T08924,A1903,108114.4,cheque,12.0,low,0,7,1,37750.84,morning,atm,business,0,1401872.74,0.47,1,1
T08925,A4316,402037.08,upi,6.1,medium,1,34,0,44569.89,evening,mobile,business,0,428218.48,0.91,1,1
T08926,A5359,41040.63,upi,9.1,medium,1,19,0,12200.92,morning,web,personal,1,565448.71,0.45,1,0
T08927,A2496,289533.82,cheque,7.6,low,1,49,0,25032.11,afternoon,mobile,personal,1,308349.84,0.31,1,1
T08928,A4669,253570.26,crypto,1.2,medium,1,19,1,26352.44,night,mobile,personal,1,252931.21,0.9,0,1
T08929,A3053,62489.05,upi,7.6,medium,0,23,1,29648.31,morning,atm,personal,0,321457.55,0.57,0,0
T08930,A5933,168092.64,upi,0.6,medium,1,16,1,10966.1,night,mobile,personal,1,777849.4,0.43,0,1
T08931,A8734,23534.34,online_transfer,6.8,high,1,8,1,28075.65,evening,mobile,personal,1,1064625.81,0.41,0,1
T08932,A3275,8552.84,crypto,14.1,medium,1,21,1,15138.85,afternoon,atm,business,0,1231477.55,0.57,0,0
T08933,A1322,267478.33,upi,13.2,low,0,37,1,14787.59,afternoon,web,personal,0,654409.96,0.93,0,1
T08934,A1362,88939.73,bank_transfer,4.1,low,1,40,1,46029.5,night,atm,personal,1,1063887.74,0.55,0,0
T08935,A4990,155178.24,upi,9.4,medium,0,10,0,19303.27,night,mobile,personal,0,1067393.43,0.09,0,0
T08936,A7161,233788.48,upi,1.0,medium,0,23,1,32669.8,evening,mobile,business,1,1050515.46,0.96,0,1
T08937,A6548,357785.61,cash,2.6,medium,1,11,1,41361.8,morning,web,business,1,626282.19,0.5,1,1
T08938,A1682,381398.96,upi,13.4,low,0,3,1,9583.75,afternoon,atm,personal,0,1365535.45,0.79,0,1
T08939,A4605,450417.88,cheque,9.2,medium,1,0,0,28568.04,afternoon,mobile,personal,0,120643.02,0.69,0,0
T08940,A9415,458585.91,crypto,11.0,medium,0,42,0,36959.13,evening,atm,business,0,1991029.06,0.95,0,0
T08941,A4071,122448.39,online_transfer,3.1,high,0,11,1,47052.74,evening,atm,business,0,1445932.26,0.71,0,1
T08942,A4906,238488.95,upi,14.2,low,1,10,1,27947.21,evening,atm,personal,0,854568.7,0.56,1,1
T08943,A4194,148997.86,cash,5.7,medium,1,47,1,21155.31,afternoon,web,business,1,1372750.87,0.68,1,1
T08944,A6422,479888.72,online_transfer,9.2,medium,0,4,0,22530.82,morning,mobile,business,1,497531.57,0.99,1,1
T08945,A4930,282124.65,online_transfer,0.2,medium,1,48,0,26881.7,afternoon,web,business,1,1785552.37,0.63,1,1
T08946,A6779,342266.53,cash,13.4,high,0,36,1,3342.41,night,atm,business,1,633033.16,0.98,0,1
T08947,A4191,352326.09,online_transfer,4.2,medium,0,47,0,21633.99,evening,atm,business,0,451432.25,0.9,1,1
T08948,A6262,233980.19,bank_transfer,9.5,high,0,2,0,37156.63,night,mobile,personal,1,90904.96,0.37,1,1
T08949,A6585,45665.7,upi,14.2,low,1,28,0,34470.5,evening,atm,personal,1,1256387.36,0.11,1,0
T08950,A7260,252865.37,upi,0.2,high,0,37,0,18882.54,evening,atm,personal,0,486321.1,0.43,0,1
T08951,A2427,326873.18,online_transfer,12.1,high,1,44,1,4009.68,afternoon,mobile,personal,1,413473.84,0.61,1,1
T08952,A5753,119387.38,bank_transfer,5.8,medium,0,24,1,4038.4,night,atm,business,0,925208.71,0.48,1,1
T08953,A9006,305454.77,upi,3.5,high,0,41,1,43843.38,evening,mobile,business,0,633409.01,0.51,0,1
T08954,A8311,159296.34,bank_transfer,3.9,high,0,33,1,16339.77,evening,mobile,business,0,972121.48,0.19,1,1
T08955,A5170,497066.22,online_transfer,9.8,medium,1,17,0,10476.98,evening,web,personal,1,978100.19,0.79,1,1
T08956,A4733,131207.79,online_transfer,10.8,high,0,37,0,39312.94,night,atm,personal,0,1361514.46,0.83,1,1
T08957,A2728,31754.23,bank_transfer,11.1,medium,1,27,1,25671.65,evening,mobile,business,1,877622.59,0.87,1,1
T08958,A7170,139479.09,online_transfer,1.5,high,0,32,0,40382.71,evening,mobile,personal,0,1125884.31,0.34,1,1
T08959,A5519,215877.95,cash,12.2,medium,0,45,1,12016.71,evening,atm,personal,0,655616.11,0.29,1,1
T08960,A5708,409556.9,crypto,4.0,medium,0,6,1,30052.71,evening,mobile,business,1,1515596.26,0.74,1,1
T08961,A4989,126548.01,crypto,7.9,low,0,15,1,27642.09,afternoon,atm,business,1,907636.08,0.32,0,0
T08962,A4540,98195.51,cheque,4.4,high,1,7,1,40318.03,evening,mobile,business,1,1605116.22,0.32,1,1
T08963,A7522,140953.52,cash,9.2,medium,1,48,1,34552.41,morning,atm,business,0,1958786.54,0.22,1,1
T08964,A6131,5549.51,crypto,1.9,high,1,18,0,32641.49,evening,atm,business,1,1443056.07,0.89,0,0
T08965,A4443,125493.74,cash,11.0,medium,1,3,0,48765.89,night,web,personal,0,1062061.57,0.17,1,1
T08966,A6839,347208.35,online_transfer,9.5,medium,0,45,1,16269.17,afternoon,web,business,1,473433.23,0.19,1,1
T08967,A6692,464071.95,upi,5.4,medium,0,37,0,11044.34,evening,atm,personal,0,1490860.34,0.69,1,1
T08968,A1047,289316.44,crypto,10.9,high,0,11,1,48661.74,morning,mobile,personal,1,1072492.4,0.85,0,1
T08969,A3280,281821.27,online_transfer,6.1,low,0,44,1,5761.54,morning,web,business,1,909863.07,0.17,0,1
T08970,A4249,184350.32,cheque,7.7,high,1,32,1,11026.46,afternoon,atm,personal,1,486932.08,0.9,1,1
T08971,A6133,128635.14,cheque,4.9,high,1,33,1,44410.7,evening,atm,personal,0,639938.96,0.75,1,1
T08972,A2133,439090.81,cheque,8.0,high,0,14,1,17673.22,afternoon,web,personal,0,1903251.7,0.85,0,1
